sequence,label
AABBABBBBBBBABBAABBABAABBABAAABBAAAAAAAABABABABBBA,A
BBBAAABAAAAAABABBBABAABABBABABABAAAABBBBBBAABBBBAB,B
BAAAABBABABBABABABAABAABAAABBABBABBAAAAABAABBBABAA,B
AABAAAABAAAABAAABBBAABBBBAABBABAABBBBABABBABBAABBB,A
ABAABABAAAABABBBBABBABBBBABBABBABABABABABAAABABAAA,A
ABABABAAAAABBBAAAAAAABBABBABABBBBBBBBABBBABBABBBAA,A
ABAAAAABAABBABBAABABBBABABABABBABBBABAABABAAAABBBA,A
BBABAAAAAAAABABAABBAAAABABBBABABABABBAAAAABAAABABA,B
BBBBABBAABBBBBAAABBAABBBBABBAABBBAABABBBAAABBBABAA,B
AAABBAABBBBBBBBABBAABBBAAAABBBABABAABABBAAABBABABB,A
AAAAAABBAAABABBBBBBBBABBBBBAABBBAABABBABABABBBBABA,A
AABBAAAABBAAABBAAABAABBBBBAAAAABBAAABBBAABAABAABBA,A
BBBABBBBBABABBBBABABAABABBBBAABBAABAAAABAABBAAABAA,B
BAABBABAABAABBABBAAAAAAABBBBABABABBBAABAABABAAABBB,B
BBAAAABBBBABABBAAAABAABBAAABBABABBBABBBBAABBBBBABA,B
ABBBAABBABAAABABAAAABBBBAABABBAABBAABAAABBBABABAAB,A
ABABBBBBAAABBBAABAAABBABBBABBBBABBBAABBAAABBABBAAA,A
AAAABBAAABBAABBABAAABBABAABBAABBBABBBBAAABABABAABA,A
AAABBABAAABABBAAABBBAAABAABAAABBBAABBAABAABAABAAAA,A
AAAAABAABBABAABBAAAAABABBBBBABBABBBBBBAABAAAAABBBA,A
AABBBBBBBBBBBBBABAABAAABABBABBAABAAABBBBAAAAAAABBB,A
ABABBBBABBAABAABBABBABAABAAAABBAAAAABAAAABBABABBBB,A
AABBAAABABAAABBABABABBBBAAAABABBAABAABBBBAAABBBABB,A
BABBBAABAAABAABBAABBBBBABBABAABBBABBBAABABAABAAAAB,B
BBAABABBBBBAABAABBABAABAABBAAABABAABBABAABBABABAAA,B
ABBBAABBBABABBBBBBABBBBABAABABABABBBBBBBAABBBBBBBB,A
BABBAABAAAABAAAABABAABABABABABABBBABBAAABBAAABABAB,B
BABAAAAABBBBABBAABBAABBABABABABABBBABBAAABABAAABAA,B
ABAABABABBBAAABBBBBBABAAABABBAAABBBABBABBAAAABABAB,A
BAAAAAAABBBABBAAABBAAAABBBAAAAAABBABAABBABBBABBBAA,B
AABAABABAABBBABBBBBABAABBBAABABABABAABAAABAABAAAAA,A
BABABBAAAABBBABBBBBAABABABBBBABBABAABBABABABABBBBA,B
BBAAAABABABAAABBBABAAABAAAAAABABABABABABBAABABAABB,B
AAABBBBBAABABBBABBABBABBBBBABAABBBBBBAABBABAABBABA,A
ABBAABBAABABAABBBBBBBBAAABBBBAABAAABAAAABAABBABABB,A
BBAABAAABAABAAABABBAAAAABABBAABBBBBABBBBBABAABAABA,B
ABAABBBABABABBAABBAABBAABBAABBABBABAAAABABBAABBBAB,A
BAABBBAABABBABBBABAAAAAAAABBABAABBBBBBAAABABABAABB,B
BAABBABBBABBABABABBBAAAABBABBBBBBBAAABABAAABBABBAB,B
BBAABAAABBABBBBAAAABBBBBBABABBBABBBBBAAABBBBBBBBBA,B
BABBBBAABBABBAAABBBBBAABBBABBAABABBAAAABABBAAABABB,B
BBBBAABBBBABABABBABABBBBABABBAABABBBBBAAAAABAAAABB,B
ABAAAAAABBBBBBBAABAAAABBBBBBAABABABABBBBBBAAAABBBA,A
BBBABABABABAABBBAAABABBAABABABBBBABBABAAABABABAABB,B
BBAABABABABBABABBBBBBABABBABBAABABABAABABBAABBBAAA,B
BBAABBAABABAAABBAAAAABBAAAAAAAAAAABBBBABBAAABBBABB,B
BBBABAABBABBBBAAABAAAAAABBABABBBBAAAABBABABBAAAAAA,B
ABBABABAAABBBAABBBAAABBBBABBBABAAABBABAABABBBBABBB,A
BAAABAAABAAAABBBABBBAABBBAAABBBBBBBBABBBAABAAAAABB,B
AABABBABBBAAABABBBBBAAAAABABABABBBABBAABBBBABBBABA,A
BABBBBABAABABBBBAABAABABAABABAABBBABABBABBAAABBAAA,B
ABAAABAABAAABBAAABAAAABABBABBBBBAABAAABBBBBABBBBAB,A
BAABAAABAABBBABAAAABBABBABBAABBBBAAABAAABABBBAAABA,B
ABAABBAAAABBABBAAAAABAABBAAABAAAAABABBABABAAAABABB,A
AABBABABAAABABBABBBBAABAABBBBABABBAAABABBABBBBBBBA,A
ABBBBABAABABABAAAAAAAABAABBAAABBBABAABAABBABABAABB,A
AABBBABBBAAAAAAAABBAABBBBAABABBAABABBAABAAABAAABAB,A
ABBAABABABBBABBBAABBABBBABBBBBABBBABBAAABBABABAABA,A
ABAABBABAAABAAAAAABBAAAABAAABABBBBABABBBAAABABBABB,A
BBBAABAABAAAAABABAABAABBBBBBABAAAAAAABABBABBABAAAB,B
ABBABAAAABABABBABABAAAAAAABBABBBBAAAAABBAABBBAABBB,A
AABAAABBAABAAAABABBAAAABAAAAAABABABBBAAABBAABBABAA,A
ABAABAAABBBAABAABBBAAABBBBAABABBBBABBBBBABBAABABAB,A
ABAAABABBABAABBBBAABAABBBABAAABABBBBBABBABBABAAAAB,A
ABAAAABBBABBAAABBBBABBABABABBAAAAABBBBAABAABABBABA,A
AABAABAABBBBABBBBBABBAAAAAAAABAAAAAAABBAAAAABBABAA,A
AABBBAAAABABBABAABAAAAAAABABAABBABABABAABBBBAABABB,A
AAAABBAAABBAAAABAAABBABAAAAABBBBBAAABBABAABBBBBBBA,A
ABBABAAABAABBBABAABBBAAABAABABABBBAAAAABAAABAAAABA,A
AAABABAAAABABBBBBBBABAABAABBBBBABAAABABBBBBBAAAAAA,A
BBABBBABAABBABAABABABBBBABBAABBAABAABBBABBAABBBABB,B
BABBBAABBABBABBBAABAAAABAAAABABBAAABABBBABBBBAAABA,B
AABBBBABABAAAAAAABAAABABBBABBABBBBABABBBBBAABBAABB,A
ABBBBBBBBABBBBBAAAAABABAAAABAAAAABBAABBAABBAAABAAB,A
BBAABBBABBBAAAABBBABBBBABABABBAABBAAAAAABBBBBBBBBB,B
AABABBBABABBBAABABABABBABABABAAAABBABBBBBBAABBBBAA,A
BBABABBABBAAAABBAAABBBBAAAAAAAAAABBABBABBABABBABBA,B
ABBBBBBBBBBBBBBABABAAABAABBBAAAAAABABBBBBBABAAAAAB,A
ABBAABABABBABBABBBBAAABBBABABBBBAAAABBBAAAAABAAABB,A
BBBBBBBBBBBBAAAAABABABBBBAAABAABBAAAABBBBAAABBABAB,B
AAAABBBBAAAABAABAAABBBABAABABBAABBABBABABAABBBBBBB,A
AABABBABBBBBBABAAABBBBAAABBABAABABBAABAABBBABAABBA,A
BBAABBABBAABBAABBBBABBBBABAAAABBAAAAAAAAAAAAAAABAA,B
AAAAABBBBABABBABBABABAAABBAAABBBBABABBAAAABBBAAABB,A
AABABABBAABBBBBAAABAABAAAABBBBAABABBBAABBBAABAABBA,A
BBBAAAAABBBABBBBABABBBAAAAABBBABABAABABBBAAABBBBBA,B
AABAABBBBAAAAABABAAABABBBABAABAAAABBABAABBBBBBAABB,A
BBAAABBABBBABABBAAABBBBAABABBABBBABBABBBBBBBAABABA,B
AABABBABBABBABBBBBABAABAABABABABBBABAABBABABBBAAAB,A
BBABBABBAAABABAAAABABABBBBBBBAAAAABAAABBBBAAABBBBA,B
BBAABAABBBBBAABBBBBAABBABBABAAAAAABBBBBBAABBBBAAAA,B
ABAAAABABBABBBBBABABBBABBAAAAAAAABBBABBBABBBABAAAB,A
ABAAABBBBABBBAABABABBBABAAAAAABBAABBBABBAABBABBAAA,A
BAABAABABBBBABBAAAABBABAABBABAAAABBBBABAAAABBBBAAB,B
BAAAABABBAABAAABBABBABABABBBBBABBBBBBBAAAABBBBBABA,B
AABBBABBBAABBABABABBAABABBBBABABABAABBAABBBBABBBAA,A
ABBBBBAABABBBBBBBAABABABBBBBBABBABAAABBBBAAABABBAA,A
AABABAAABAAAAAAAABABABABBAABBBBABABBBBABABBBBBBBBB,A
BAABABBBABABBBABABAAAAAAABAABBBAAAAABAABBBABABBBBA,B
BBAABAABABAAAAAABBBABAAABAAABBAABAAAABABAAAABABBBB,B
ABBBAABBBABABBAABABBBBABBBBBABBBBBBAABAAAABAABAAAB,A
BAAAAAABBABBBABABBABAABBABBABABABAABABABAABAABBABB,B
ABABAABAABABBBBBBAABBBBABBABBAABAAAAAAAAAAABABBABB,A
ABBABBAAABBBBABABBABBBBBAAAABBBABAAAABBABBABBAAAAA,A
ABAAABAAAABAAABBAAABBBAAAAAABBABBAABBBAABBABAABBAB,A
BBBABABAAABAAABABBBAAAAAABABBABAAAABABBBBBBAAAABBB,B
AAAAAABAAAABABABBABBBBBBABABBBBAABBBBBAAAAAABABBAB,A
AABBBAAAABBBABABABBABAAAAAAABAABABBBAABAABBBABABBA,A
AABAABAAAABBAABAABBBAABBBABBBBBBABBBABAABBAAAAAABB,A
AAAABBAABBAABAAABABABBAABBBBAAABAAAAAABBAABAABBAAB,A
BBAABAABBAAABAAAAABBBBBAABBBBBAABABBBBBAABBBABBAAB,B
BAAAABBBBAAAAABBBBAAABBBBBABBBBBAAAAABABBAABAABBAB,B
ABAAABBABABBABABAAAABABBAAAAABBBBABABBAABAABABAABA,A
BABAAAABBAAABABBAABBABABBBBAABAABAABAAAAABBBBAABBA,B
BBABBABABBBBAABBAABAAAAAABABAABABBBAABAABBBAABAABB,B
AABAABBBAAABABBABBBBAAABABBBAAABABBAAAABBAAABBBABB,A
BBAAAAABABAAAABBBAAAAAAAAAAABBBABABABABABAABAAABBB,B
BBABAAABBBABBAAAABAABBBBABBBBABABABBBBABBBBBBAABAB,B
AAAAABBABAAABBBBBAABABBABABAAAAAAABAABBBBABAABABAA,A
ABBABBABABABBBBBABBAAABBAABBBABABBAABBBBABBABABABA,A
BBBAABABABBABBBABABBBAABABBBABABBBBAAAABAAAABAAABA,B
AABBAABABBAABBABAAAAAABAABBABABAAAAABBAABAABAAAABB,A
AAAAABBBBBABBBBAAABBBBBAABBBBBABABBABBAABBABAABBAA,A
BBABBBABAAABBBBBBABBBBABBABBABBBBAAABBAAAAABBABAAA,B
AABBBAAABABABAAABBABABBAABBBBBBBAABAABAAABBBBABABB,A
BABBBABBABBBABBABBBBABBBBABABAAABBAABBBABBBABAAABA,B
AAAAAABAABAAABAAABABBAABBBABABAAAAABABAABBAAAABBBB,A
ABBAAAABBBBBBABABBBBAABABBAAAAABBAABBABAABABAAAABB,A
ABABBBAAABBBBBBBBBBAAAABBBABAABBBABABBABBAAABBAAAB,A
BABABBAAABABBBABAAABABAABBABABABBABBAABBABBABABBBB,B
AABBAABAAAABBABBAABAAAAAAAABBBABABBAAAAAAABBBABBBA,A
BBAABABBBBBABBBABBBBBBBABBBAAAAAABAABAABBBAABBBBBB,B
AAABABBBABBBBABABAAABAAABABBBABABABAAAAAABABBBABAA,A
BBAABBAABAABABBBABBAABBBBAABABBABBBAAABBAABBBBABAB,B
BAAAAAAABAABBABABBAAABABAAAAAAABABABBBABBBBABBABAB,B
BBBAAAABBABABAABAAABAAAABBBBBBAAABBBBAABBBBABABABB,B
ABBAAAAAABAAAAAAAABBBBBBAAABBAABBBBBAABBBBBBAABBBA,A
AABBBABABBBAABABBABAABAAAABBABAABABAAABBAABBBAAAAB,A
BABABBBAAAABBAABABBBBAAAABAABBBABABABBBAABBABABBAA,B
ABAABBBABBBABAABBAABAAABABAABABAAAAAAABABAAABBAAAB,A
ABABAABBBBBABABAABBBAABBAABAAAABBABBABBAAABAAABABB,A
ABBBBBAABBBBABAABBABBABABAAAABBBABAABBAAABBBBBAAAA,A
ABBAABBABABAAAAAAAABAAABAABBABBABAAAABAABBAAABBABA,A
ABBABABABAABAABBAABBAABBBBAAAAAAAABAAABBABBBABBBBB,A
ABAABBBABAAAABBABBBABBBAABBBBBABABBBABBBABBAAAAAAB,A
ABAAAAAAAABBBAAAABABBBBBBBBABAAABBBBBBBABBBBAAAAAB,A
AABAABBBABBAABAABABAAAABABABBABBAABBBAAAAAAAABABBB,A
AABABABAAABBABBBBABBBBABBABBBABABBBBABBAABBAABBBAB,A
ABBBABAABABBAABBAABBBBABABABABBAAAAAABABABABBAAABB,A
BBABAAAAAABBBAAAABBABBABAABBBABABAAABABBABAAABBABA,B
BBBAAAABABBABAAABBBABBAABBABABAABBABABBBAABABAAAAA,B
ABAABAABBBABABBAABAABAABABBBBABBBBABBABBAABABAABAB,A
AAABBBBAAAABBAAAAABABBBBAABABBBABBBBBABABABBAABAAA,A
BBAAAAABBABABBAABBBABAAAAABABABABBABABBAABAAABBBBB,B
ABBBAABAABAAABABBBAABBAAAAABABABBAABAABAAAABAAAAAA,A
BAAAAABAAABABAAAAAAAAAAABBBBABAAABAAABAAABBABBBBBB,B
BABBBBAABAAABABBBBABBBAABAABBABBBBABABBBABBBBBABAB,B
ABABBAAABBBAABABBAAABBBBBAAAAAABBABABBABABBABABBAA,A
BBABAABABABBBAAABABBAABAAAABBBBBBBAABBABBBAAABABBB,B
BBABAABAAAAAABBABABBABBBAABBBAAAABABBAAABBBBAABABA,B
BABBAAABBAAAAAABABAAABABAABBAABBBBABBABABAAABBBBBB,B
AABAAAABBBAABAABBAABAAABABABABBAABABABABBAAABABBBA,A
AAAABABBAABABAABBABABBAAAABABAABBBABABBAAAAAAAABAA,A
BABBABAAAAAABBBAABABABBBBBAABBAABABBBAABABABBABBAB,B
AAAABBAABABABAAABABBABBABBBABAABAABABBBBABAABBBABA,A
AAABABAABABBAABAAAAAABAABBBBBABAAABAABABABBABABAAB,A
ABBBABBABBAABBAAAABBBBBAAABBABBABBAABAABAAABABBBBB,A
AABBABAABBBBABABBBBBAABABABBABABAAABAABABBABBBBBBA,A
BAAAABBBBBBAAAABABABBABAABAAABAAABABAAAABABABBABAA,B
ABAABBBAABBBBBBABAABAABAABBBAAAAAAABBABABBAAABAABA,A
AABAAAABBABAAAABAAAAAABBBBAAAABBABAABBAABBBBBBBBAB,A
AABBBBAABABAAAAABABABABABAAAABBABAABAAABAABBAAABAA,A
BBBABBAAAABBABBABBAABAABBBBAABABABAAABBABAABBABBBB,B
ABBBBBABAAAAAAAABBAABAABABABAAAABBBBABABBABBBBBABB,A
ABABABABABBAABBABAABAABBBBBABABBBBBBAAABABBBBBBAAB,A
BAABBAABBABABBBBABAABBABAAAABAAAAABBBAAAAAABAAAAAB,B
BAABBBBBABBBAABBBABAAAABBBBAAAAAAAABBBABBABAABBBBB,B
ABABABBBBBBBBBAAABAABABBAAABBBBAABABBAABAABAAAAABB,A
BBAABBBAAAABBAAABAAABBABBAABBBBBBBABAABBABABBAAAAB,B
ABBABBAAABABBBBBBBBAABAAABBBBAAAAAABABAAABABBAABAA,A
BBBABABBBAAABBBBBBABABBBBBBAABBBBBAAAABABAAAABAABB,B
AABAAAAABAABABABBABAABAAABBBABABAABABAABAAABBBABAA,A
BABBBAABABBBAABAAABABBBBBBAAABABBBBBBBAAAAAABAAAAA,B
BAAAAAAAAABBBABBABBBABAABAAAABAAAAABABABAAABAAAAAA,B
BBBBABBABABBAAAAABBAAAAABBBBABBBBAAABBAAABAAABAAAB,B
BBABBAABBABAABBAAAABBBBAAAABABAAAAAABABBBBBABABBBA,B
BABBBABAABBBBBBAAABABBAABABBAAABBBAABBBBABBBBBBBBB,B
AABBABAABBABAABABAABBAAAAAABAABAABAABBBBAABBBBABAB,A
BBAABABBAAABBAABAAABABABBABBBBBBAAAAAABABABABABBAB,B
ABAAAABABBBABAAABBBBABAAAAAABABABABBABAABBABBBBBBB,A
AABABABABABBAABAABABBAABAAAAABAABABBBBAAAAABBBBAAA,A
BBAAABBAABABAABBBAAAABBBAAAAAABBBAAAABBABABABBBBBB,B
AABABAABBAABBAAAAABBBBABBABBAAABAAAAAABBAAABBBABAA,A
BAABBBBAABABBBBBABABAAABABBBAABBBBBABABABBABABBABA,B
AAAABBABABBBBAABBBBABAAAAAABBBABBBABABBBABBBBAABAB,A
ABBABBBABABAAAABBABBBABABABABBBABBABBBBBAAABAABABA,A
BAAABAABBBBAAABBBBAABAAABBABBBABABBBABBBBBABABABBA,B
BBBABABAABBAAAAAABABBBABABBBABABBAABBABABAAAAABAAA,B
BAAAABAAAABBABBBABBAABBABABAABABAAAAAAAAABBBAAABAA,B
BBBAAAAAABAAAABBBBBBAABBBBAABABAABBBBBAAAAABABBABA,B
ABBAAABABAAABAABABABBBBBBABABBABBBBBBAABABAAABBBBB,A
ABAABBAAAAAAABBBBAAAAABBBBABBBBABAAAABBABBABABABBB,A
BAAAABABBBAABBABABAABBBBAABABAABABAAAABBBAAAAABABA,B
BABBAAAAABBABAAABBBABABBBAABABAAABAAAAAABABAAABABB,B
AABBAABBBABABABAAABBAAAABBABABABAABBBBBABBAAAAABBA,A
BAAABBAAABBABBABABBBBBBBAAAABBABAAABBAABBBBBABBBAA,B
AAABBBABBABABBAABABABBAAABAABBBBAAAABBABBBAAAABAAA,A
AABBBABAAABBABAAAABBABBBBABABAAABBABBBAAABAABAABBB,A
ABAAABAABBAAAABBAAABBABBBBABBABBBAABBBABAAAAAAAAAB,A
AAAABBABAABBBAABAABBAAAAABAAAABBABAABBABBABABBAABB,A
BBBBABABBBAAABABABAABABAAABBABBAABAAABBABABAAABBAB,B
BBABBBBBBBABBBAAAABABABBABAAABABBABBBBBBAABBABAAAB,B
BABBAABBBAABBBBABABAABBAAABBABBBBBBBBABAABABBAABBA,B
AABABAABABBBAABBBABAABBAAABBAAABABBBBAAABBBBAABAAA,A
BABBAAABAAABABAABAAAAAABAABBAABABBABABBABBABAAAABA,B
BBBABBAABBBABBBBBAABABAAABABBBAABAABABBBABBBBABBBA,B
ABBBBAABBAAABBBABAABBBABABBBBBBAAABABAABABAAABBBAA,A
ABABBBBAABAABABABBAAABAABBABAAAAAABAABBAAAAAAABABA,A
BABBABBAABBBABBAAAAAAAAABABBAABABAABBBBBABAABABAAA,B
AABBAABABBBABABBABABAABBABAABABBAAABAABABAABAAAABB,A
AABABBAABBBAAAAAAAAABAABAAAAAAABAAAABBBBBAAABAAABA,A
BABBABBABBABBBBABAAABABAABBAAABBABAAABBAABAAAABBAB,B
ABABBABBAABAAAAAAABABBAABABAAAAAAABBABBABAAABBAAAB,A
ABABABBBABAAAAAABBAAABAAABBBBAABBBAABBAAABBAAAAAAA,A
AAABAABBABABBABABBBBBBBBBBABBBABAAABBBBBABBAAAAAAA,A
BBBABBABABBBBABBABBBABBAABBBBBABBBBABABBBABABBAAAA,B
ABBAABAAAABAABBBBAABBAAAAABABAABBABAABABBBBBAABBAB,A
AABBBABAABBAAABBBABAAAABBABBAAABBAAABBAAAABBAAABBA,A
BBBBABABBBBBBBABABBBABBABAAAAABABBAABAABBAAABABBAA,B
ABABBBABBAABABBBBABBBBABBABBABBAAABABBBAAABAABABBA,A
AABAAAAAABAAABAAAABBBBBAAAABBBAAAABABAAABBAABABBBB,A
ABABAABAAAAAABBAABAABAAAABBABABAAAABABABBABAAABBBA,A
ABAAABAABABBBAAABAABBABBABBAAABBBBAAABAABABBBBBBAB,A
ABBBBBBBBBBBBAAABAAABBAAABBAAAAABABBBBAABBAABAAABB,A
BBAAABBBBBBAABABAABBBAABAAABABBBBAAAAABBBBBBBABBAA,B
ABBBAABBBBBAABABBABAAABBAAABBBAAAAABBAABBBABBBBAAA,A
AABBBBAAABBAABBAABAAAABAABBABBBBABAAAABBABAAABABBB,A
BABAABAABBBAAABBAAABABABAABBABABBBBAAABABBAAABBBBA,B
BAAAABBAAABBAABAABAABAABABAABABBABBABABBABAAAABBAA,B
BBABAAABABABBAABABAABBAAAAAAAAABAABBBAABABBAABABBA,B
BABABAABAAABBBBBBBABBABABABAAAAAABAABBBAAABABAABBA,B
BABBBABBABAABABBAABAAAAAABBABAAAABAABAAABAAABBBAAA,B
AABABBBBAABBBAABBABBBBABBABBBAAAAABAAAAABAAABAAABA,A
BBAAABABAABBAABABAAAABBBBABBABABBAAABAABABABAAABBB,B
BAABAAAAABABBABBBBAABBBAABBBBABAAABBBAAABBABABBABB,B
ABBBBBABBBAAAABAABAABAABBBAAABABAAAAABBBAABAABAAAA,A
